Cuenta,EtiquetaReal,Edad,Genero,#Dependientes,NivelEducacion,EstadoCivil,CategoriaIngreso,CategoriaTarjeta,MesesEnBanco,#Productos,MesInactivoUltAnio,#ContactosUltAnio,CreditoLimite,SaldoGastado,SaldoAbierto,CambioMontoTransaccion,ImporteTransaccionesUltAnio,#TransaccionesUltAnio,Cambio#Transacciones,VelocidadUso
710594358,Existing Customer,27.8,F,-1.6,Unknown,Single,Less than $40K,Silver,31.6,5.2,2.9,4.3,15398.5,1156.8176399915,14241.6823600085,0.442312726235455,2710.8,69.6279159627858,0.524994624874165,0.082979120761132
715005558,Existing Customer,34.1,M,0,College,Single,$80K - $120K,Blue,39.1,7.6,2.3,2.4,7883.7,1718.04056947575,6165.65943052425,0.890043458079353,2487.8,63.1072735586188,1.2921341610032,0.217815286524504
779993208,Existing Customer,38.2,F,3.9,Uneducated,Married,Less than $40K,Blue,30.7,3.5,3.3,2.9,6554.6,589.422630318092,5965.17736968191,1.04972109215773,1510.7,28.6021852482605,1.78073253930206,0.049114756108333
772706283,Existing Customer,35.6,F,0.9,College,Married,$40K - $60K,Blue,25.8,1.6,3.8,5,5699.4,1758.44792788178,3940.95207211822,0.735852560459558,1473.7,49.3338308817111,0.825782549019048,0.16241042465648
710428308,Existing Customer,57.5,M,2.1,High School,Single,$60K - $80K,Blue,50.2,2.7,0.1,3.8,2100.9,1967.07375416966,133.82624583034,0.395712952015399,1687.6,50.3690185713471,0.8774048973401,0.688582443091518
721096983,Existing Customer,33.8,F,3.9,Graduate,Single,Less than $40K,Blue,38.7,4.9,3.6,3.3,3585.3,2734.91037014113,850.38962985887,0.871922243812802,2316.2,46.9821353520505,1.26809836170041,0.766093655019872
718227033,Existing Customer,40.6,F,5.6,Graduate,Married,Less than $40K,Blue,29.8,4.2,1.9,2.2,5601.4,2128.76128867026,3472.63871132974,1.3711439705489,2432.8,57.0703180825851,0.650713342464904,0.353365769661227
720610008,Attrited Customer,60.2,M,1.3,College,Married,$120K +,Blue,48.8,1.9,5,4.7,16109.5,295.633318792247,15813.8666812078,0.647653277444584,1112.4,22.4788501683136,0.055923924529646,0.025077124388809
719517258,Existing Customer,57.5,M,5.6,Unknown,Single,$80K - $120K,Blue,37.5,4.3,2.9,4.1,7825.6,768.659449290317,7056.94055070968,0.89538080758702,3392,64.4715431039888,0.474252179147995,0.206299555543687
717138558,Existing Customer,29.7,M,1.5,Post-Graduate,Married,$40K - $60K,Blue,13.2,4,1.3,3.8,4154.6,273.166123588955,3881.43387641105,0.889405249284571,1642.7,29.6117666568381,0.404432979035793,0.090683491721838
709997958,Existing Customer,42,M,1,Graduate,Married,$40K - $60K,Blue,28.9,5.6,2.3,3,3789.6,281.802147857941,3507.79785214206,0.758215603811319,1927.6,49.4684933628828,0.68577082831988,0.042643827068883
720158208,Existing Customer,37.5,M,3.4,Graduate,Married,$60K - $80K,Blue,25.9,5.7,3.6,1,2673.1,2317.66885331474,355.43114668526,0.860556778279494,1803.7,55.262732089958,0.635881013109077,0.626531232564463
717631008,Existing Customer,40.9,M,2.9,Graduate,Married,$80K - $120K,Blue,32.1,4.9,0.1,2,24005.4,-567.903553283565,24573.3035532836,0.900661877498237,1943.1,53.2753911458504,0.653354892255983,0.080071001802638
719952408,Existing Customer,32.8,M,1.4,Graduate,Married,Less than $40K,Blue,31.5,2.6,2.8,2.3,2700.3,1193.51444159167,1506.78555840833,0.530928422770351,1965.6,56.4669543711247,0.096740612434566,0.666839553806615
719854008,Existing Customer,46.9,M,1.6,Unknown,Single,$40K - $60K,Blue,35.6,3.9,6.9,2,5066.6,1699.63512485898,3366.96487514102,0.550044086476556,1669.3,35.9109562498485,0.663978454589963,0.193146842960531
719621958,Existing Customer,42.8,M,1.3,Graduate,Unknown,$60K - $80K,Blue,27.5,1.5,1.9,2.3,4773.1,-75.8715291313487,4848.97152913135,0.450393340858883,1847.4,43.1161660689322,0.428176219016355,-0.006069243919182
712064358,Existing Customer,36.3,M,2.2,Graduate,Married,$60K - $80K,Blue,37,4.8,2.2,4.2,2404,1715.57647177508,688.42352822492,0.633015019719191,1804.6,27.1052978609979,0.678683677469352,0.525820662042386
758765808,Existing Customer,34.5,F,3.1,Unknown,Married,Less than $40K,Blue,31.5,5,4,4.7,1471.2,1379.63216026598,91.56783973402,0.62133180577716,1719.3,45.9251653400085,0.64989570377387,0.589690521334875
780881358,Existing Customer,34.3,M,1.5,Graduate,Single,$40K - $60K,Silver,14.5,6.8,2.6,2.7,17070.4,-142.13326680659,17212.5332668066,1.22013224079501,2649.1,67.3192703342682,0.774709755039038,0.039205666917884
709422183,Existing Customer,56.3,F,0.9,Graduate,Married,Less than $40K,Blue,45.5,5.9,1.7,1.3,2246.3,1351.12236607704,895.17763392296,0.285314439203418,1843.4,51.2962019130508,0.357194279942713,0.661867190577955
779951058,Existing Customer,51.4,F,1.4,High School,Married,Unknown,Blue,33.7,2.2,1,4.3,4605.2,1305.35684479487,3299.84315520513,1.02336440181211,1785.8,44.1155324225148,0.526124771836734,0.250893830537704
809941233,Existing Customer,52.3,M,-0.2,Graduate,Married,$80K - $120K,Blue,47.9,5.5,0.3,2,3173.3,2227.66364292658,945.63635707342,0.594982890566124,1531.4,41.7225055311644,0.633935233521686,0.705349368351328
710844408,Existing Customer,39.6,M,4.4,Post-Graduate,Married,$60K - $80K,Blue,32.9,3.5,2.1,1.7,2128.7,395.728802140024,1732.97119785998,0.385527256000314,1665.5,33.399337344412,0.648508530833617,0.075212587769189
716297658,Existing Customer,39,M,0.2,Graduate,Single,$80K - $120K,Blue,34.9,3.3,1.7,4.9,15475.3,425.17037893429,15050.1296210657,0.868866829669012,2309.9,52.8282356759042,0.512101757977158,0.022524400035915
720540708,Existing Customer,50.5,F,3.8,Uneducated,Married,Less than $40K,Blue,44.3,2,1.3,3.9,3123.2,1861.62251207365,1261.57748792635,1.06390080131638,1175.8,22.9037436453682,1.24048299613015,0.618119242943657
714957108,Existing Customer,32.4,F,2.4,High School,Divorced,Less than $40K,Blue,29.1,6.3,0.6,3.1,4062.9,-256.210939296488,4319.11093929649,0.855204939470547,3293.2,69.2814819554735,0.969047615982629,-0.001553520565048
781933983,Existing Customer,46.4,M,2.5,Graduate,Married,$40K - $60K,Blue,42.4,4.4,3.2,3.5,14621.6,346.768909032746,14274.8310909673,0.924699131444831,2713.7,75.3949948757377,0.603938977805121,0.048460462037365
712643358,Existing Customer,57.6,F,0.8,High School,Married,Less than $40K,Blue,46.7,7.5,1.8,3.4,3362.3,1382.69541144929,1979.60458855071,0.480246117563333,1195.4,21.2728980284222,1.31313416072035,0.579818878016289
716686158,Existing Customer,60.1,F,0.4,Post-Graduate,Married,Less than $40K,Blue,45.3,3.1,1.7,3,1850,47.1138898554717,1802.88611014453,0.528726422698284,1662.7,31.7848258343791,0.555883805567528,0.473236375569222
787500333,Existing Customer,51.1,M,2.9,Post-Graduate,Single,$80K - $120K,Blue,44.9,4.6,0.6,3.7,8849.8,1870.01884219426,6979.78115780574,0.856784957898114,1983.4,58.5820224997227,0.800381807427659,0.211884867854727
789433758,Existing Customer,38,M,0.8,College,Married,$80K - $120K,Blue,31,1.3,2.3,1.7,5999.8,2138.58557916278,3861.21442083722,0.439176654746631,1875.1,39.5733127061252,0.376407993278812,0.305554222532633
785011383,Attrited Customer,37,F,-1.9,Uneducated,Divorced,$40K - $60K,Blue,31.3,0.9,2.9,3.2,2491.2,338.832974130816,2152.36702586918,0.636233021615956,1134.3,37.0972091578426,0.708274013246213,0.041133419532977
710387583,Existing Customer,57.4,M,0,High School,Married,$80K - $120K,Blue,37.9,6.1,0.3,4,3454.2,1576.21141545182,1877.98858454818,0.41014673682708,903.2,28.4988655415282,0.226013880983111,0.438125840018691
716102583,Existing Customer,63.1,F,-0.8,Graduate,Married,Less than $40K,Blue,49.4,5.8,1.3,3.3,2790.3,2941.26847068506,-150.96847068506,1.11782796693329,1857.3,55.6741957376199,0.997670247442035,0.968929075017273
720673008,Existing Customer,51.1,F,1.3,Unknown,Divorced,Less than $40K,Blue,37.1,2,2.8,3.9,2049.1,1147.62780002544,901.47219997456,0.405738307313134,1766.6,42.85665592068,0.652842577895332,0.586926136703405
708459633,Existing Customer,38.7,M,0.2,High School,Married,$60K - $80K,Blue,27.8,3.2,0.7,3.3,5619.3,1522.87014391818,4096.42985608182,0.944971426615097,1535.8,37.5247795514006,0.390216915247978,0.20716889477775
712868733,Existing Customer,60.2,M,1,Uneducated,Married,Less than $40K,Blue,47.5,4.7,1.2,2.4,2416.4,2038.27090692304,378.12909307696,0.328293950374993,1640.1,29.448649486501,0.283628400964796,0.852592352381469
717648783,Existing Customer,63.9,M,1.2,High School,Married,$80K - $120K,Blue,50,5,2.9,3,7435.2,1184.60449711146,6250.59550288854,0.246570011643315,1409.8,22.9156468064708,0.020092237252916,0.248683220437431
791856033,Attrited Customer,42.6,M,0.8,College,Divorced,$80K - $120K,Blue,43.7,3.3,4.3,3.8,34413.1,-365.165773853822,34778.2657738538,1.16674817532751,872.4,29.5983344239824,0.241050057793838,-0.072943089319203
804840033,Existing Customer,43.3,M,3.2,College,Married,$60K - $80K,Blue,40.3,3.2,5.8,3.6,16409,-328.353874747696,16737.3538747477,0.760577035722311,1753.3,43.3062996880148,0.689628567517258,0.026812084858551
789760233,Existing Customer,26,M,-1.6,Unknown,Divorced,$80K - $120K,Blue,10.7,6.6,2.7,3,3986.3,69.0696777613291,3917.23032223867,0.455685287034689,2432,68.7571464455642,0.960663447650676,0.059046071448848
721310283,Existing Customer,47.4,M,2.9,Graduate,Single,$120K +,Blue,38.7,5.3,2.5,5,34010.3,1182.73386279737,32827.5661372026,1.20635459785946,1869.5,26.505877869201,0.500086968571877,0.078749799614777
716210283,Existing Customer,33.4,F,0.5,High School,Married,Unknown,Blue,36.7,6.2,2.7,4.1,8191.1,2838.9515048264,5352.1484951736,0.550258351479453,1914.9,42.5774092842027,1.26440245189254,0.352746943597471
711615933,Existing Customer,45.5,M,2.7,Graduate,Married,$80K - $120K,Blue,30.3,1.9,3.5,2.1,27896,1786.33759263675,26109.6624073632,0.831826903749302,1099.2,24.7650429820074,0.746361039938998,0.047372358545336
718242333,Existing Customer,35.7,M,5.2,Graduate,Single,$80K - $120K,Blue,33.9,5.7,2,1.4,10294.2,1534.61846767069,8759.58153232931,0.637836531421385,2608.5,64.832888905013,0.508198599306908,0.219770426076598
710934033,Existing Customer,24.4,M,0.6,High School,Single,Less than $40K,Blue,17,5.5,1.1,3.5,2255.6,1336.13663406138,919.46336593862,0.834260196714371,2158.3,36.9659904738544,0.688810481664069,0.570162422261515
716569983,Existing Customer,35.5,M,1,College,Married,$80K - $120K,Blue,34.5,3,1.8,2.9,2809.2,2135.92280948208,673.27719051792,0.661871879115551,1476.8,22.6605069110037,1.09960029904162,0.799839566243053
789833583,Existing Customer,58.2,F,4.2,High School,Married,$40K - $60K,Blue,51.4,6.1,1,4.7,7207.3,1136.67452556243,6070.62547443757,0.526329809834863,1328.7,35.5167655710537,0.753988814030448,0.234553109296812
818923158,Existing Customer,52.4,M,0.9,Graduate,Married,$60K - $80K,Blue,51.1,6.7,3,4.5,2263.5,1803.14537750807,460.35462249193,0.263621896064257,1011.3,26.7980942891924,0.290058522123444,0.487251777216711
719318583,Attrited Customer,39.8,M,1,High School,Married,Less than $40K,Blue,22.6,3.1,3,3.2,6461,2600.03331419399,3860.96668580601,0.339401405544287,1088.9,9.483620924629,-0.004275992980318,0.403355166797575
771040758,Existing Customer,64.8,F,-2,Graduate,Single,Unknown,Silver,52.3,6.3,0.5,1.5,30201.3,109.406916806394,30091.8930831936,0.736994511621725,3575,92.4828312414335,0.527015009749678,-0.050671231460899
708438033,Existing Customer,36.7,F,2.4,Unknown,Married,Less than $40K,Blue,24,1.2,3.7,4.3,2880,2167.89744821656,712.10255178344,1.42414234893626,2548,45.7982210936619,1.01130446488731,0.797243885889892
710562258,Existing Customer,42.7,M,1.1,Graduate,Married,$80K - $120K,Blue,37.3,4.6,3.5,3.2,19462.3,-268.128546032462,19730.4285460325,0.807013296505041,3258.1,50.2575285930815,1.15371411998201,0.079290529895363
717970158,Existing Customer,40.6,M,3.5,College,Single,$60K - $80K,Blue,39.9,6.9,3.4,1.3,8582.9,217.413097519674,8365.48690248033,1.24216305759712,4113.3,80.3009803222064,0.570155782237928,0.012300227511043
711782733,Existing Customer,55.3,M,0.5,Graduate,Married,$40K - $60K,Blue,35.2,2.5,2,2.4,2892.2,507.671868294983,2384.52813170502,0.710399825224773,1407.6,23.6906135335343,0.234109204138868,0.261740660945504
709000008,Existing Customer,44.1,M,3.5,Unknown,Single,$80K - $120K,Blue,35.5,7.1,1.3,1.2,10774.8,889.737132860082,9885.06286713992,0.952823744355642,2235.7,54.7637312138325,0.604750486027422,0.074968172518304
709974108,Existing Customer,33.3,F,2.5,Graduate,Single,Less than $40K,Blue,23.9,3.1,3.7,2.5,2580.3,1354.54784506308,1225.75215493692,1.06773362403167,3251.5,74.3776580182215,0.491590516883215,0.46623131811649
720504633,Attrited Customer,46,M,0.7,Uneducated,Unknown,$60K - $80K,Blue,29.9,5.1,2,2.4,3508.9,-542.564945197379,4051.46494519738,0.462167255314225,1060.1,18.722828709665,1.09857934130843,0.004691362482031
713287608,Existing Customer,54.5,F,1.2,High School,Married,Less than $40K,Blue,39.6,6.5,4.6,4.3,3176.9,1146.48843647154,2030.41156352846,0.77929533882276,2219.5,61.275465314104,0.836969943843746,0.459848651288571
780382008,Existing Customer,42.8,F,2.1,Unknown,Single,Less than $40K,Silver,30.2,6.4,3.9,2.2,13199.4,929.36157892208,12270.0384210779,1.14953891583942,3651.2,69.1536769495685,0.588363680549754,0.1338724481592
715749858,Existing Customer,28.8,M,-0.6,Unknown,Married,$40K - $60K,Blue,20.1,6.1,0.8,2.9,4243.2,1288.27735449073,2954.92264550927,0.678923227234052,1437,37.2516192969581,0.618203030286527,0.223629135347776
713469333,Existing Customer,41.7,M,2.7,High School,Single,$80K - $120K,Blue,30.4,6.5,1.9,4.8,19159.3,888.917161237908,18270.3828387621,0.921454538971993,1502.6,50.5772457189848,0.624359275505394,0.156260922399414
714862083,Existing Customer,43.3,F,5.7,Uneducated,Single,Unknown,Blue,29.1,6.3,3.6,2.9,5981.8,2197.57239739748,3784.22760260252,0.751724269417288,3363.4,52.8482130938196,1.03181657417142,0.427853665806934
709858533,Existing Customer,27.7,M,2.4,Graduate,Divorced,Less than $40K,Blue,24.2,4,1.9,2.1,2076,2456.35424433132,-380.35424433132,0.919782862438429,2254.3,59.3049853608427,0.751859324071269,0.880065509200125
718627458,Existing Customer,44.2,F,1.4,Doctorate,Married,Unknown,Blue,38.7,3.8,4.7,1.8,1786.3,-483.414215553217,2269.71421555322,0.654976113918412,2164.1,55.4083947012513,1.07122915660189,0.08612663085564
711816108,Attrited Customer,42.5,M,4.3,High School,Single,$80K - $120K,Blue,25.8,3.9,2.1,4.5,18596.8,281.734476015532,18315.0655239845,0.450255040276718,2143,44.8761066311739,0.62338093409608,-0.0682580408691
715822008,Existing Customer,30.9,M,-0.5,High School,Married,Less than $40K,Blue,12.4,4.7,2.4,2.3,3000.6,2353.53189974399,647.06810025601,1.63099219206607,2191.1,29.8958620994791,0.683041839360755,0.598411946958642
713663508,Attrited Customer,59.8,M,1.8,High School,Unknown,$40K - $60K,Blue,42.3,3.1,1.8,3.6,1865.2,-112.058812073486,1977.25881207349,0.646988959745967,929.1,17.9360813875091,1.50458988218477,-0.022411538848452
709025583,Existing Customer,54.2,M,4.3,High School,Married,$80K - $120K,Blue,37.5,4.3,2.4,3.9,9583.9,515.495273071113,9068.40472692889,0.644657786893471,854.3,44.9017736284059,0.537960868329469,0.067561204998835
812809083,Existing Customer,37.7,F,4,Unknown,Single,Unknown,Blue,27.8,2.5,4.6,3.9,19341,1250.88085799007,18090.1191420099,0.70350908209599,2529.9,51.6916974161533,0.64289857280615,0.073818302295058
714073983,Existing Customer,44.3,M,1.7,Unknown,Single,$40K - $60K,Blue,36.2,6.6,3.2,2,7521,49.1896669427368,7471.81033305726,0.575530032172682,1541.7,41.686907984632,0.665904319168258,-0.089466915801644
710375283,Existing Customer,24.1,F,1.9,Uneducated,Single,$40K - $60K,Blue,18.4,5.9,2.1,1.3,1784.9,1968.85473843122,-183.95473843122,0.573344436404423,2329.8,50.2732440970755,0.357127427527553,0.658343216856368
713767383,Existing Customer,34.6,F,1.5,High School,Married,$40K - $60K,Blue,21.2,5.1,2.2,2,2313.7,1814.32446396949,499.37553603051,1.48968858111882,2237.2,46.9180640845378,0.645060886894641,0.707187790110418
797414733,Existing Customer,38.3,F,4.4,Graduate,Single,Less than $40K,Blue,34,3.8,2.7,5,1608,1076.1614320653,531.8385679347,0.772466508479518,2440.8,61.0454386789533,0.807750660510244,0.659617025068533
720440583,Existing Customer,36,M,3,Unknown,Married,$80K - $120K,Blue,34.1,7.5,2.3,2.6,2373.1,1129.71704710966,1243.38295289034,0.791302909168163,1772.4,44.3439983630344,0.473905798654321,0.436504713594887
787494783,Existing Customer,56.5,M,2.3,High School,Married,$60K - $80K,Blue,42.6,3.8,3.4,2.9,7975.8,1793.59385879057,6182.20614120943,0.69065509611414,2273.7,55.5219522158439,0.666214603163235,0.177552477713133
710297133,Existing Customer,45.7,M,1.8,High School,Married,$80K - $120K,Blue,33.3,4.6,2,2.9,30343.8,671.291877417676,29672.5081225823,0.685591147319537,3232.4,66.8897189795572,0.75400642705051,0.046616835964427
714902283,Existing Customer,44.2,M,0.1,High School,Married,$80K - $120K,Blue,31.1,3.4,2.2,3,8014.9,-74.7487573949237,8089.64875739492,0.883344097760624,3007.7,47.6496876194731,0.784843770941671,-0.047840188344471
789309558,Existing Customer,30.1,M,1.2,College,Married,Less than $40K,Blue,20.8,4.7,1.5,4.3,3168.9,1825.40064812744,1343.49935187256,1.81812736489006,2318.7,46.3609375926782,0.918484407786876,0.656569259754747
765055833,Existing Customer,58.5,M,3.8,Unknown,Married,$80K - $120K,Blue,44,4.7,3.8,2.9,4894.2,1979.52802118028,2914.67197881972,0.416497230850461,1735.5,39.4654687567587,0.952796805395932,0.559619198829673
715310208,Existing Customer,55.7,M,1.7,Uneducated,Married,$80K - $120K,Blue,35.2,1.6,3.5,0.4,11250.8,1754.87878666528,9495.92121333472,0.95755384518414,2008.3,42.9429959588425,1.05718090505819,0.117265899918405
789987183,Existing Customer,55.6,M,3.6,College,Married,$80K - $120K,Blue,43.2,5.6,3.7,3.9,21874.1,993.839228244975,20880.260771755,0.283383479817744,1628.5,32.5983828126657,0.383233247308642,-0.001167956848128
772360683,Existing Customer,57.2,M,0.7,High School,Married,$120K +,Blue,50.2,2.1,3.2,3.6,31608.9,2560.40596046086,29048.4940395391,0.472966226222876,1441.5,33.0709784507118,0.644771677866801,-0.016601730857128
712500933,Existing Customer,50.2,F,4.8,Graduate,Single,Unknown,Blue,39.1,2,4.9,4.5,11152.7,863.288784480103,10289.4112155199,1.09869850497436,3136.6,52.6264012480098,0.908336781184202,0.150648325104094
717664008,Attrited Customer,35.8,M,3.2,College,Married,$60K - $80K,Blue,21.5,1.5,3.9,3.4,3360.8,2243.19982389977,1117.60017610023,0.186810175900709,564.3,14.9936049175536,0.102984332228328,0.723188093274612
719686458,Existing Customer,36.5,M,2.4,Graduate,Married,$40K - $60K,Blue,34.3,5.9,3.5,0.8,4255.2,1091.86857472558,3163.33142527442,0.803269173780048,1736.7,35.0693409993025,0.462578464791913,0.46764543713411
716096358,Existing Customer,45.3,F,2.3,Uneducated,Single,Less than $40K,Blue,39.5,5.7,3.5,0.5,2378.9,2202.9569261215,175.9430738785,0.623268215136951,3983.1,60.7983767488863,1.0100213910639,0.840180543409839
718244958,Existing Customer,35.3,F,2.3,Graduate,Married,Unknown,Blue,30.7,3.2,2.7,2,8670.1,1151.94571626075,7518.15428373925,0.605167694712385,2245.1,31.9996437699642,0.605682546787251,0.222216185281081
821296083,Existing Customer,34,F,2.4,College,Married,Less than $40K,Blue,32.5,4.4,2.3,2.2,2023.2,1265.4470292591,757.7529707409,0.448106895457773,1863.5,52.7055727344242,0.721332501003797,0.371279077816946
716447733,Existing Customer,35,M,1.6,Graduate,Married,$40K - $60K,Blue,15.3,6.5,2.6,2.8,6774.5,987.683027090677,5786.81697290932,0.903924118923614,1801.2,44.6008749942744,0.770290024069113,0.076542596750692
789911808,Existing Customer,35.9,M,2.6,Uneducated,Married,$80K - $120K,Blue,27.5,4.3,1.6,2.5,2578.1,754.03766895272,1824.06233104728,1.53826491715587,2660.1,48.4627247052682,0.654139361387959,0.406567193587002
711836733,Existing Customer,44.2,M,4.1,Graduate,Single,$120K +,Blue,30.7,4.9,3.2,2.7,1995.7,151.583833473282,1844.11616652672,0.391762710746685,2147.1,39.9426472688015,0.915881382846025,0.041313199160261
711327558,Existing Customer,38.9,M,3.9,High School,Married,$40K - $60K,Blue,40.3,3.5,3.8,1.4,3215.7,1640.28724885757,1575.41275114243,0.653466568664906,1417.4,46.3881334437728,0.603447102209333,0.677062731649632
